"Step","lively-dream-390 - gamma","lively-dream-390 - gamma__MIN","lively-dream-390 - gamma__MAX"
"22387","1.1823505546365465","1.1823505546365465","1.1823505546365465"
"22392","1.2050016692706518","1.2050016692706518","1.2050016692706518"
"22406","1.1501839373792921","1.1501839373792921","1.1501839373792921"
"22427","0.9477668489728656","0.9477668489728656","0.9477668489728656"
"22452","1.062948350395475","1.062948350395475","1.062948350395475"
"22467","1.1227451350007738","1.1227451350007738","1.1227451350007738"
"22486","1.1449652527059828","1.1449652527059828","1.1449652527059828"
"22487","1.0486517335687364","1.0486517335687364","1.0486517335687364"
"22493","1.2098881133965083","1.2098881133965083","1.2098881133965083"
"22502","1.37479111126491","1.37479111126491","1.37479111126491"
"22524","1.1412896599088396","1.1412896599088396","1.1412896599088396"
"22527","1.15983681167875","1.15983681167875","1.15983681167875"
"22531","1.033566517489297","1.033566517489297","1.033566517489297"
"22535","1.4066843347890037","1.4066843347890037","1.4066843347890037"
"22536","1.3771073860781533","1.3771073860781533","1.3771073860781533"
"22538","1.1622578842299325","1.1622578842299325","1.1622578842299325"
"22544","1.4114512716020857","1.4114512716020857","1.4114512716020857"
"22552","1.0553800761699677","1.0553800761699677","1.0553800761699677"
"22566","1.1817348429134913","1.1817348429134913","1.1817348429134913"
"22574","1.1653260460921697","1.1653260460921697","1.1653260460921697"
"22578","1.160665648324149","1.160665648324149","1.160665648324149"
"22581","1.5827692236219133","1.5827692236219133","1.5827692236219133"
"22599","1.192777190889631","1.192777190889631","1.192777190889631"
"22600","0.997316266809191","0.997316266809191","0.997316266809191"
"22615","1.1596223158495766","1.1596223158495766","1.1596223158495766"
"22632","1.1057430122579848","1.1057430122579848","1.1057430122579848"
"22635","1.2370782537119729","1.2370782537119729","1.2370782537119729"
"22644","1.223059309380395","1.223059309380395","1.223059309380395"
"22651","1.1889977497713906","1.1889977497713906","1.1889977497713906"
"22661","1.152452519961766","1.152452519961766","1.152452519961766"
"22667","1.0521907891545976","1.0521907891545976","1.0521907891545976"
"22670","1.164384867463793","1.164384867463793","1.164384867463793"
"22689","1.350934854575566","1.350934854575566","1.350934854575566"
"22694","1.2735614350863866","1.2735614350863866","1.2735614350863866"
"22705","1.0996903904846735","1.0996903904846735","1.0996903904846735"
"22714","1.1038194171019964","1.1038194171019964","1.1038194171019964"
"22716","1.1939097217151098","1.1939097217151098","1.1939097217151098"
"22718","0.9793567103999001","0.9793567103999001","0.9793567103999001"
"22730","1.0156270946775163","1.0156270946775163","1.0156270946775163"
"22736","1.1742844453879766","1.1742844453879766","1.1742844453879766"
"22747","1.1462529599666595","1.1462529599666595","1.1462529599666595"
"22759","1.122600712946483","1.122600712946483","1.122600712946483"
"22781","1.121457074369703","1.121457074369703","1.121457074369703"
"22790","1.149401809488024","1.149401809488024","1.149401809488024"
"22807","1.0735451791967665","1.0735451791967665","1.0735451791967665"
"22814","0.9954369281019483","0.9954369281019483","0.9954369281019483"
"22820","1.0258937435490745","1.0258937435490745","1.0258937435490745"
"22827","1.205941183226449","1.205941183226449","1.205941183226449"
"22833","1.1657638805253165","1.1657638805253165","1.1657638805253165"
"22836","1.036735590015139","1.036735590015139","1.036735590015139"
"22838","1.2720342235905784","1.2720342235905784","1.2720342235905784"
"22844","1.1132654590266091","1.1132654590266091","1.1132654590266091"
"22847","1.3054767974785395","1.3054767974785395","1.3054767974785395"
"22849","1.1495407819747925","1.1495407819747925","1.1495407819747925"
"22853","1.1128695011138916","1.1128695011138916","1.1128695011138916"
"22862","1.0348694665091378","1.0348694665091378","1.0348694665091378"
"22866","1.1074743866920471","1.1074743866920471","1.1074743866920471"
"22867","1.2036831378936768","1.2036831378936768","1.2036831378936768"
"22869","1.1682771359171187","1.1682771359171187","1.1682771359171187"
"22870","1.2500274351664953","1.2500274351664953","1.2500274351664953"
"22893","0.9090834089687893","0.9090834089687893","0.9090834089687893"
"22901","1.1138941858495985","1.1138941858495985","1.1138941858495985"
"22917","1.0314345742974962","1.0314345742974962","1.0314345742974962"
"22924","1.187048716204507","1.187048716204507","1.187048716204507"
"22931","1.4732905115400041","1.4732905115400041","1.4732905115400041"
"22936","1.2056067969117845","1.2056067969117845","1.2056067969117845"
"22957","1.0855034334318978","1.0855034334318978","1.0855034334318978"
"22959","1.1344051148210252","1.1344051148210252","1.1344051148210252"
"22960","1.1140758693218231","1.1140758693218231","1.1140758693218231"
"22961","1.220174708536693","1.220174708536693","1.220174708536693"
"22966","1.3025332220963068","1.3025332220963068","1.3025332220963068"
"22967","1.0823873962674821","1.0823873962674821","1.0823873962674821"
"22972","1.3817080472196852","1.3817080472196852","1.3817080472196852"
"22976","0.996137227330889","0.996137227330889","0.996137227330889"
"22978","0.9428197060312543","0.9428197060312543","0.9428197060312543"
"23000","1.3388159147330694","1.3388159147330694","1.3388159147330694"
"23001","1.1844086050987244","1.1844086050987244","1.1844086050987244"
"23003","0.9963510291916984","0.9963510291916984","0.9963510291916984"
"23010","1.1708762730870927","1.1708762730870927","1.1708762730870927"
"23012","1.0395104374204363","1.0395104374204363","1.0395104374204363"
"23014","1.1840179477419173","1.1840179477419173","1.1840179477419173"
"23018","1.0667236873081751","1.0667236873081751","1.0667236873081751"
"23021","1.0387622373444694","1.0387622373444694","1.0387622373444694"
"23031","1.1995431653090887","1.1995431653090887","1.1995431653090887"
"23036","1.1943476583276476","1.1943476583276476","1.1943476583276476"
"23048","0.9166960631098066","0.9166960631098066","0.9166960631098066"
"23056","1.0345969498157501","1.0345969498157501","1.0345969498157501"
"23084","0.949459833758218","0.949459833758218","0.949459833758218"
"23090","1.2621980522360121","1.2621980522360121","1.2621980522360121"
"23091","1.0629302433558874","1.0629302433558874","1.0629302433558874"
"23120","1.1169784111636025","1.1169784111636025","1.1169784111636025"
"23125","0.989399505513055","0.989399505513055","0.989399505513055"
"23132","1.1333946287631989","1.1333946287631989","1.1333946287631989"
"23136","1.2868034924779619","1.2868034924779619","1.2868034924779619"
"23142","1.0749653577804565","1.0749653577804565","1.0749653577804565"
"23143","1.1782795573983873","1.1782795573983873","1.1782795573983873"
"23159","1.1467520594596863","1.1467520594596863","1.1467520594596863"
"23163","1.155673371894019","1.155673371894019","1.155673371894019"
"23165","1.1154745221138","1.1154745221138","1.1154745221138"
"23171","0.9509853380067008","0.9509853380067008","0.9509853380067008"
"23176","1.246983596256801","1.246983596256801","1.246983596256801"
"23179","1.2082572068486894","1.2082572068486894","1.2082572068486894"
"23182","0.9700129798480442","0.9700129798480442","0.9700129798480442"
"23195","0.9995222134249551","0.9995222134249551","0.9995222134249551"
"23224","0.9621670501572746","0.9621670501572746","0.9621670501572746"
"23226","1.0519956265177046","1.0519956265177046","1.0519956265177046"
"23227","1.2275520307677132","1.2275520307677132","1.2275520307677132"
"23236","1.0339545139244624","1.0339545139244624","1.0339545139244624"
"23246","1.1801810009138924","1.1801810009138924","1.1801810009138924"
"23277","1.099716148206166","1.099716148206166","1.099716148206166"
"23278","1.2646654375961848","1.2646654375961848","1.2646654375961848"
"23285","1.1368019027369363","1.1368019027369363","1.1368019027369363"
"23286","1.190296471118927","1.190296471118927","1.190296471118927"
"23295","0.9746479264327458","0.9746479264327458","0.9746479264327458"
"23303","0.9398026721818107","0.9398026721818107","0.9398026721818107"
"23304","1.3229548505374364","1.3229548505374364","1.3229548505374364"
"23308","1.1801969238689967","1.1801969238689967","1.1801969238689967"
"23323","1.099618524312973","1.099618524312973","1.099618524312973"
"23325","1.2130631634167262","1.2130631634167262","1.2130631634167262"
"23332","1.131807267665863","1.131807267665863","1.131807267665863"
"23335","1.3555648028850555","1.3555648028850555","1.3555648028850555"
"23346","1.1608075882707323","1.1608075882707323","1.1608075882707323"
"23348","1.2657367289066315","1.2657367289066315","1.2657367289066315"
"23364","1.1166001643453325","1.1166001643453325","1.1166001643453325"
"23376","1.3293880649975367","1.3293880649975367","1.3293880649975367"
"23385","1.195155450275966","1.195155450275966","1.195155450275966"
"23402","1.105429232120514","1.105429232120514","1.105429232120514"
"23410","0.8622019163199833","0.8622019163199833","0.8622019163199833"
"23411","1.0771438011101313","1.0771438011101313","1.0771438011101313"
"23419","1.1444850478853499","1.1444850478853499","1.1444850478853499"
"23425","1.3130722429071153","1.3130722429071153","1.3130722429071153"
"23430","1.1344657625470842","1.1344657625470842","1.1344657625470842"
"23435","0.9009421169757843","0.9009421169757843","0.9009421169757843"
"23437","0.9167936614581517","0.9167936614581517","0.9167936614581517"
"23442","0.9102364735943931","0.9102364735943931","0.9102364735943931"
"23443","0.9792254226548331","0.9792254226548331","0.9792254226548331"
"23455","1.1485732282911028","1.1485732282911028","1.1485732282911028"
"23462","1.0654198740209853","1.0654198740209853","1.0654198740209853"
"23463","1.1190062974180495","1.1190062974180495","1.1190062974180495"
"23468","1.2997556030750275","1.2997556030750275","1.2997556030750275"
"23474","1.0573762442384447","1.0573762442384447","1.0573762442384447"
"23477","1.2191708173070634","1.2191708173070634","1.2191708173070634"
"23509","1.350095842565809","1.350095842565809","1.350095842565809"
"23514","0.9524351188114711","0.9524351188114711","0.9524351188114711"
"23521","1.2993225242410387","1.2993225242410387","1.2993225242410387"
"23527","1.1981030532291956","1.1981030532291956","1.1981030532291956"
"23533","1.4133922372545515","1.4133922372545515","1.4133922372545515"
"23543","0.9624988181250436","0.9624988181250436","0.9624988181250436"
"23554","1.1635030593190874","1.1635030593190874","1.1635030593190874"
"23561","1.1972947716712952","1.1972947716712952","1.1972947716712952"
"23580","1.1560152173042297","1.1560152173042297","1.1560152173042297"
"23586","1.0643346394811357","1.0643346394811357","1.0643346394811357"
"23589","1.271307417324611","1.271307417324611","1.271307417324611"
"23597","1.083201723439353","1.083201723439353","1.083201723439353"
"23598","1.2202480775969369","1.2202480775969369","1.2202480775969369"
"23606","1.1374290415218897","1.1374290415218897","1.1374290415218897"
"23610","1.1245381704398565","1.1245381704398565","1.1245381704398565"
"23611","1.0165168344974518","1.0165168344974518","1.0165168344974518"
"23617","1.2097930482455663","1.2097930482455663","1.2097930482455663"
"23619","0.9564721243722099","0.9564721243722099","0.9564721243722099"
"23620","1.03669502053942","1.03669502053942","1.03669502053942"
"23636","1.173264009611947","1.173264009611947","1.173264009611947"
"23645","1.4578333582196916","1.4578333582196916","1.4578333582196916"
"23652","1.1807857368673598","1.1807857368673598","1.1807857368673598"
"23660","1.188741113458361","1.188741113458361","1.188741113458361"
"23662","1.0865238351481301","1.0865238351481301","1.0865238351481301"
"23664","1.283410974911281","1.283410974911281","1.283410974911281"
"23670","0.9392689892223903","0.9392689892223903","0.9392689892223903"
"23699","1.209757081099919","1.209757081099919","1.209757081099919"
"23725","1.3445979016167777","1.3445979016167777","1.3445979016167777"
"23727","1.129813769033977","1.129813769033977","1.129813769033977"
"23744","1.315355313675744","1.315355313675744","1.315355313675744"
"23748","1.0795896989958627","1.0795896989958627","1.0795896989958627"
"23755","1.1428055337497167","1.1428055337497167","1.1428055337497167"
"23764","1.1004400593893868","1.1004400593893868","1.1004400593893868"
"23766","0.8972664901188442","0.8972664901188442","0.8972664901188442"
"23774","1.1089968511036463","1.1089968511036463","1.1089968511036463"
"23784","1.1582268391336714","1.1582268391336714","1.1582268391336714"
"23797","1.3140933683940343","1.3140933683940343","1.3140933683940343"
"23801","1.2192286167825972","1.2192286167825972","1.2192286167825972"
"23803","1.1710102345262254","1.1710102345262254","1.1710102345262254"
"23814","1.1371085047721863","1.1371085047721863","1.1371085047721863"
"23815","1.0815920297588622","1.0815920297588622","1.0815920297588622"
"23819","1.2048211651188987","1.2048211651188987","1.2048211651188987"
"23829","1.1113631555012293","1.1113631555012293","1.1113631555012293"
"23844","0.9018147545201438","0.9018147545201438","0.9018147545201438"
"23850","1.233779319695064","1.233779319695064","1.233779319695064"
"23857","1.2493790813854762","1.2493790813854762","1.2493790813854762"
"23859","1.0358039438724518","1.0358039438724518","1.0358039438724518"
"23865","0.9998069490705218","0.9998069490705218","0.9998069490705218"
"23873","0.9385465511253902","0.9385465511253902","0.9385465511253902"
"23876","1.1532347457749503","1.1532347457749503","1.1532347457749503"
"23877","1.1448616300310408","1.1448616300310408","1.1448616300310408"
"23880","0.9729869408266885","0.9729869408266885","0.9729869408266885"
"23883","1.0080783707754952","1.0080783707754952","1.0080783707754952"
"23895","1.021384107215064","1.021384107215064","1.021384107215064"
"23910","0.9937840018953595","0.9937840018953595","0.9937840018953595"
"23913","1.2297448303018297","1.2297448303018297","1.2297448303018297"
"23919","1.3046769670077734","1.3046769670077734","1.3046769670077734"
"23921","1.0467695508684431","1.0467695508684431","1.0467695508684431"
"23922","0.9988642973559243","0.9988642973559243","0.9988642973559243"
"23936","1.0221586866038186","1.0221586866038186","1.0221586866038186"
"23942","1.149798618895667","1.149798618895667","1.149798618895667"
"23945","0.8813152270657676","0.8813152270657676","0.8813152270657676"
"23946","1.1844667494297028","1.1844667494297028","1.1844667494297028"
"23952","1.1918067165783472","1.1918067165783472","1.1918067165783472"
"23961","1.0326126728739058","1.0326126728739058","1.0326126728739058"
"23963","0.9696723861353738","0.9696723861353738","0.9696723861353738"
"23974","1.0357221066951752","1.0357221066951752","1.0357221066951752"
"23985","1.05864194887025","1.05864194887025","1.05864194887025"
"24000","1.0255688088280814","1.0255688088280814","1.0255688088280814"
"24032","1.0975866956370217","1.0975866956370217","1.0975866956370217"
"24037","1.1386296791689736","1.1386296791689736","1.1386296791689736"
"24045","1.111664584704808","1.111664584704808","1.111664584704808"
"24047","1.2584427808012282","1.2584427808012282","1.2584427808012282"
"24055","0.9969445850167956","0.9969445850167956","0.9969445850167956"
"24082","1.1486467931951796","1.1486467931951796","1.1486467931951796"
"24096","1.099340558052063","1.099340558052063","1.099340558052063"
"24100","1.25131699017116","1.25131699017116","1.25131699017116"
"24119","1.2556656513895308","1.2556656513895308","1.2556656513895308"
"24120","1.1741276468549455","1.1741276468549455","1.1741276468549455"
"24129","1.225336445229394","1.225336445229394","1.225336445229394"
"24130","1.2859929203987122","1.2859929203987122","1.2859929203987122"
"24132","0.9327591615063804","0.9327591615063804","0.9327591615063804"
"24139","1.1039202553885323","1.1039202553885323","1.1039202553885323"
"24165","1.2662105815751212","1.2662105815751212","1.2662105815751212"
"24166","1.09181575689997","1.09181575689997","1.09181575689997"
"24167","1.2424766293593816","1.2424766293593816","1.2424766293593816"
"24171","1.1515017066683089","1.1515017066683089","1.1515017066683089"
"24180","1.3670741830553328","1.3670741830553328","1.3670741830553328"
"24181","0.9634687730244228","0.9634687730244228","0.9634687730244228"
"24190","1.366543514387948","1.366543514387948","1.366543514387948"
"24197","1.2448934061186654","1.2448934061186654","1.2448934061186654"
"24209","1.44692582317761","1.44692582317761","1.44692582317761"
"24217","1.2197755660329546","1.2197755660329546","1.2197755660329546"
"24231","1.1648314084325517","1.1648314084325517","1.1648314084325517"
"24240","1.1883294156619482","1.1883294156619482","1.1883294156619482"
"24252","1.3003522455692291","1.3003522455692291","1.3003522455692291"
"24255","1.2603158099310738","1.2603158099310738","1.2603158099310738"
"24267","1.4360350114958627","1.4360350114958627","1.4360350114958627"
"24275","1.0186414207730974","1.0186414207730974","1.0186414207730974"
"24284","1.083657294511795","1.083657294511795","1.083657294511795"
"24291","0.8832236272948129","0.8832236272948129","0.8832236272948129"
"24298","1.2711269685200282","1.2711269685200282","1.2711269685200282"
"24299","1.1857616816248213","1.1857616816248213","1.1857616816248213"
"24312","1.3381185020719255","1.3381185020719255","1.3381185020719255"
"24315","1.3520772627421789","1.3520772627421789","1.3520772627421789"
"24334","1.1897581687995367","1.1897581687995367","1.1897581687995367"
"24349","1.0230793399470193","1.0230793399470193","1.0230793399470193"
"24366","1.1845223137310572","1.1845223137310572","1.1845223137310572"
"24372","1.0818518144743783","1.0818518144743783","1.0818518144743783"
"24382","1.2880953124591283","1.2880953124591283","1.2880953124591283"
"24384","1.0376276288713728","1.0376276288713728","1.0376276288713728"
"24389","1.1023803438459123","1.1023803438459123","1.1023803438459123"
"24391","1.1377709933689661","1.1377709933689661","1.1377709933689661"
"24392","1.1450608117239816","1.1450608117239816","1.1450608117239816"
"24397","1.363767615386418","1.363767615386418","1.363767615386418"
"24402","1.4381330268723624","1.4381330268723624","1.4381330268723624"
"24411","0.8938994194780078","0.8938994194780078","0.8938994194780078"
"24417","1.0532626339367457","1.0532626339367457","1.0532626339367457"
"24425","1.1133048662117548","1.1133048662117548","1.1133048662117548"
"24428","1.0629741890089852","1.0629741890089852","1.0629741890089852"
"24429","0.9394718280860356","0.9394718280860356","0.9394718280860356"
"24434","1.1777387814862388","1.1777387814862388","1.1777387814862388"
"24439","1.1536945274897985","1.1536945274897985","1.1536945274897985"
"24443","1.1071144044399261","1.1071144044399261","1.1071144044399261"
"24450","1.0169559504304613","1.0169559504304613","1.0169559504304613"
"24456","1.0781645774841309","1.0781645774841309","1.0781645774841309"
"24461","0.9504628607204982","0.9504628607204982","0.9504628607204982"
"24465","1.0801733434200287","1.0801733434200287","1.0801733434200287"
"24471","0.9548946363585336","0.9548946363585336","0.9548946363585336"
"24480","0.9667328723839351","0.9667328723839351","0.9667328723839351"
"24487","1.1544798186847143","1.1544798186847143","1.1544798186847143"
"24488","1.3405443642820631","1.3405443642820631","1.3405443642820631"
"24499","1.1716458882604326","1.1716458882604326","1.1716458882604326"
"24501","0.843303212097713","0.843303212097713","0.843303212097713"
"24509","1.2133219752992903","1.2133219752992903","1.2133219752992903"
"24512","1.3860792773110526","1.3860792773110526","1.3860792773110526"
"24518","1.1510640255042486","1.1510640255042486","1.1510640255042486"
"24522","1.099396756717137","1.099396756717137","1.099396756717137"
"24523","1.2260193399020605","1.2260193399020605","1.2260193399020605"
"24544","1.0557275073868888","1.0557275073868888","1.0557275073868888"
"24554","1.1525262423924036","1.1525262423924036","1.1525262423924036"
"24556","1.1227374843188695","1.1227374843188695","1.1227374843188695"
"24558","0.98354629107884","0.98354629107884","0.98354629107884"
"24561","1.2708777572427477","1.2708777572427477","1.2708777572427477"
"24573","1.2159550275121416","1.2159550275121416","1.2159550275121416"
"24577","1.1731303972857339","1.1731303972857339","1.1731303972857339"
"24584","1.0279650730746133","1.0279650730746133","1.0279650730746133"
"24590","1.2081375760691506","1.2081375760691506","1.2081375760691506"
"24592","0.9401360069002423","0.9401360069002423","0.9401360069002423"
"24595","1.2548439034393855","1.2548439034393855","1.2548439034393855"
"24621","1.0514119906084878","1.0514119906084878","1.0514119906084878"
"24628","1.0202132506029946","1.0202132506029946","1.0202132506029946"
"24645","1.1754546846662248","1.1754546846662248","1.1754546846662248"
"24653","1.0399908082825797","1.0399908082825797","1.0399908082825797"
"24654","1.1944607581411089","1.1944607581411089","1.1944607581411089"
"24662","1.1053620151111059","1.1053620151111059","1.1053620151111059"
"24673","1.2010544751371657","1.2010544751371657","1.2010544751371657"
"24678","1.0993925631046295","1.0993925631046295","1.0993925631046295"
"24682","0.9399548428399223","0.9399548428399223","0.9399548428399223"
"24690","1.1136326917580195","1.1136326917580195","1.1136326917580195"
"24715","1.0978690385818481","1.0978690385818481","1.0978690385818481"
"24719","1.283603506428855","1.283603506428855","1.283603506428855"
"24737","0.9573370260851723","0.9573370260851723","0.9573370260851723"
"24740","0.9446944168635777","0.9446944168635777","0.9446944168635777"
"24756","1.2167783762727464","1.2167783762727464","1.2167783762727464"
"24759","1.0096361211368017","1.0096361211368017","1.0096361211368017"
"24776","1.1019367703369685","1.1019367703369685","1.1019367703369685"
"24777","1.338132062128612","1.338132062128612","1.338132062128612"
"24779","1.1066204820360457","1.1066204820360457","1.1066204820360457"
"24795","1.0851099320820399","1.0851099320820399","1.0851099320820399"
"24796","0.9696170900549207","0.9696170900549207","0.9696170900549207"
"24802","1.211199321917125","1.211199321917125","1.211199321917125"
"24803","1.1794237749917167","1.1794237749917167","1.1794237749917167"
"24810","1.0349517975534712","1.0349517975534712","1.0349517975534712"
"24811","0.9301514370100838","0.9301514370100838","0.9301514370100838"
"24812","1.1747246938092368","1.1747246938092368","1.1747246938092368"
"24817","1.2300377658435278","1.2300377658435278","1.2300377658435278"
"24820","1.1396283933094569","1.1396283933094569","1.1396283933094569"
"24831","1.2425875791481562","1.2425875791481562","1.2425875791481562"
"24834","1.3130540634904588","1.3130540634904588","1.3130540634904588"
"24842","1.0747052899428777","1.0747052899428777","1.0747052899428777"
"24843","1.044477437223707","1.044477437223707","1.044477437223707"
"24859","1.08944833278656","1.08944833278656","1.08944833278656"
"24868","1.1560197472572327","1.1560197472572327","1.1560197472572327"
"24876","0.9960683839661735","0.9960683839661735","0.9960683839661735"
"24890","1.323101439646312","1.323101439646312","1.323101439646312"
"24896","1.2002780905791692","1.2002780905791692","1.2002780905791692"
"24897","1.1916066663605827","1.1916066663605827","1.1916066663605827"
"24899","1.0633436015674047","1.0633436015674047","1.0633436015674047"
"24904","1.2130748076098306","1.2130748076098306","1.2130748076098306"
"24907","1.26416648711477","1.26416648711477","1.26416648711477"
"24914","1.0205278566905431","1.0205278566905431","1.0205278566905431"
"24920","1.150112624679293","1.150112624679293","1.150112624679293"
"24926","1.0937660123620714","1.0937660123620714","1.0937660123620714"
"24927","1.1283982864448003","1.1283982864448003","1.1283982864448003"
"24934","1.1777992802006858","1.1777992802006858","1.1777992802006858"
"24935","1.0882212775094169","1.0882212775094169","1.0882212775094169"
"24942","1.312559391771044","1.312559391771044","1.312559391771044"
"24960","1.3002661168575287","1.3002661168575287","1.3002661168575287"
"24964","1.0940352039677756","1.0940352039677756","1.0940352039677756"
"24975","1.5655032311167036","1.5655032311167036","1.5655032311167036"
"24977","0.9974595861775535","0.9974595861775535","0.9974595861775535"
"24988","1.2941285244056158","1.2941285244056158","1.2941285244056158"
"25005","1.1196832018239158","1.1196832018239158","1.1196832018239158"
"25008","1.0479354177202498","1.0479354177202498","1.0479354177202498"
"25009","1.2084584789616721","1.2084584789616721","1.2084584789616721"
"25026","1.0723041806902205","1.0723041806902205","1.0723041806902205"
"25027","1.2960875247206007","1.2960875247206007","1.2960875247206007"
"25032","1.1485574543476105","1.1485574543476105","1.1485574543476105"
"25033","1.0135550584111894","1.0135550584111894","1.0135550584111894"
"25053","1.3848382830619812","1.3848382830619812","1.3848382830619812"
"25055","1.1291808187961578","1.1291808187961578","1.1291808187961578"
"25056","1.289702730519431","1.289702730519431","1.289702730519431"
"25060","1.254237881728581","1.254237881728581","1.254237881728581"
"25062","1.0529785709721702","1.0529785709721702","1.0529785709721702"
"25067","1.3302147090435028","1.3302147090435028","1.3302147090435028"
"25077","1.1052357767309462","1.1052357767309462","1.1052357767309462"
"25092","1.0454852197851454","1.0454852197851454","1.0454852197851454"
"25105","1.0417471315179552","1.0417471315179552","1.0417471315179552"
"25106","1.192246492419924","1.192246492419924","1.192246492419924"
"25114","1.1016413824898856","1.1016413824898856","1.1016413824898856"
"25137","1.108510583639145","1.108510583639145","1.108510583639145"
"25140","1.1335213482379913","1.1335213482379913","1.1335213482379913"
"25141","0.9961704569203513","0.9961704569203513","0.9961704569203513"
"25142","1.190978237560817","1.190978237560817","1.190978237560817"
"25145","1.0040338720594133","1.0040338720594133","1.0040338720594133"
"25161","1.3268261849880219","1.3268261849880219","1.3268261849880219"
"25162","1.0723339361803872","1.0723339361803872","1.0723339361803872"
"25168","1.252750779901232","1.252750779901232","1.252750779901232"
"25172","1.1499090833323342","1.1499090833323342","1.1499090833323342"
"25180","1.061672419309616","1.061672419309616","1.061672419309616"
"25181","1.4100520823683058","1.4100520823683058","1.4100520823683058"
"25182","1.255717818226133","1.255717818226133","1.255717818226133"
"25203","1.3624876737594604","1.3624876737594604","1.3624876737594604"
"25206","1.1243342629500799","1.1243342629500799","1.1243342629500799"
"25213","1.434847959450313","1.434847959450313","1.434847959450313"
"25217","1.1383671419961112","1.1383671419961112","1.1383671419961112"
"25228","1.222109121935708","1.222109121935708","1.222109121935708"
"25230","1.1036002423082079","1.1036002423082079","1.1036002423082079"
"25231","0.9511879810265133","0.9511879810265133","0.9511879810265133"
"25238","1.1493130453995295","1.1493130453995295","1.1493130453995295"
"25239","1.3472364715167455","1.3472364715167455","1.3472364715167455"
"25258","0.9713717997074127","0.9713717997074127","0.9713717997074127"
"25262","1.1692990405218942","1.1692990405218942","1.1692990405218942"
"25265","0.9486561673028129","0.9486561673028129","0.9486561673028129"
"25277","0.8719585410186222","0.8719585410186222","0.8719585410186222"
"25289","1.366488482270922","1.366488482270922","1.366488482270922"
"25300","1.0520041925566537","1.0520041925566537","1.0520041925566537"
"25302","0.9687787507261548","0.9687787507261548","0.9687787507261548"
"25310","1.3662856902394975","1.3662856902394975","1.3662856902394975"
"25339","0.9236844224589211","0.9236844224589211","0.9236844224589211"
"25340","1.2506431128297533","1.2506431128297533","1.2506431128297533"
"25346","1.068596214056015","1.068596214056015","1.068596214056015"
"25347","1.0666864003453935","1.0666864003453935","1.0666864003453935"
"25349","1.5736269184521265","1.5736269184521265","1.5736269184521265"
"25352","0.8673807638032096","0.8673807638032096","0.8673807638032096"
"25371","1.1033248731068201","1.1033248731068201","1.1033248731068201"
"25381","1.3575781285762787","1.3575781285762787","1.3575781285762787"
"25386","1.165946555989129","1.165946555989129","1.165946555989129"
"25388","1.0883090964385442","1.0883090964385442","1.0883090964385442"
"25391","1.1065372313771928","1.1065372313771928","1.1065372313771928"
"25409","1.214210637978145","1.214210637978145","1.214210637978145"
"25440","1.4429998057229179","1.4429998057229179","1.4429998057229179"
"25447","1.0613853292805808","1.0613853292805808","1.0613853292805808"
"25457","1.131646603345871","1.131646603345871","1.131646603345871"
"25474","1.190339812210628","1.190339812210628","1.190339812210628"
"25479","1.0579283237457275","1.0579283237457275","1.0579283237457275"
"25494","1.2801967390945979","1.2801967390945979","1.2801967390945979"
"25503","1.1197250911167689","1.1197250911167689","1.1197250911167689"
"25540","1.184181272983551","1.184181272983551","1.184181272983551"
"25543","1.1703618168830872","1.1703618168830872","1.1703618168830872"
"25566","1.0723126658371516","1.0723126658371516","1.0723126658371516"
"25575","1.1444634752614158","1.1444634752614158","1.1444634752614158"
"25581","1.094987405197961","1.094987405197961","1.094987405197961"
"25592","1.2912319259984153","1.2912319259984153","1.2912319259984153"
"25597","1.0356014583792006","1.0356014583792006","1.0356014583792006"
"25626","1.1623133250645228","1.1623133250645228","1.1623133250645228"
"25628","1.1689371594360896","1.1689371594360896","1.1689371594360896"
"25640","1.1595322404588972","1.1595322404588972","1.1595322404588972"
"25646","1.1630875425679343","1.1630875425679343","1.1630875425679343"
"25653","1.1581942353929793","1.1581942353929793","1.1581942353929793"
"25670","1.1929247081279755","1.1929247081279755","1.1929247081279755"
"25679","1.0490532602582658","1.0490532602582658","1.0490532602582658"
"25683","0.9046410620212555","0.9046410620212555","0.9046410620212555"
"25693","1.124139325959342","1.124139325959342","1.124139325959342"
"25695","0.9607577792235783","0.9607577792235783","0.9607577792235783"
"25706","0.9622327727930886","0.9622327727930886","0.9622327727930886"
"25722","1.127972743340901","1.127972743340901","1.127972743340901"
"25730","0.9949131608009338","0.9949131608009338","0.9949131608009338"
"25733","0.9127093468393598","0.9127093468393598","0.9127093468393598"
"25740","1.0025304428168706","1.0025304428168706","1.0025304428168706"
"25751","1.0542916783264704","1.0542916783264704","1.0542916783264704"
"25758","1.391607940196991","1.391607940196991","1.391607940196991"
"25759","1.1435674471514565","1.1435674471514565","1.1435674471514565"
"25764","1.1323210213865553","1.1323210213865553","1.1323210213865553"
"25765","1.1072313104357039","1.1072313104357039","1.1072313104357039"
"25771","1.21848697747503","1.21848697747503","1.21848697747503"
"25774","1.354317912033626","1.354317912033626","1.354317912033626"
"25775","1.2753646458898271","1.2753646458898271","1.2753646458898271"
"25785","1.2281246738774436","1.2281246738774436","1.2281246738774436"
"25791","1.1253924752984727","1.1253924752984727","1.1253924752984727"
"25805","1.0861320027283259","1.0861320027283259","1.0861320027283259"
